INSTNM,STABBR,IS_PUBLIC,Affordability_Score,Access_Score,Outcomes_Score,Overall_Score
Oak Hills Christian College,MN,0,0.623506828992104,0.6207789872579308,0.2077019306935044,0.4839959156478464
Carnegie Mellon University,PA,0,0.2929864345118912,0.4988197390632472,0.6600516157633084,0.483952596446149
CBT Technology Institute-Main Campus,FL,0,0.6764557784308569,0.4379261217884295,0.33716064961452963,0.48384751661127207
Drury University,MO,0,0.5069309691817672,0.5684603655759137,0.3759624936925934,0.4837846094834248
Lakewood School of Therapeutic Massage,MI,0,0.653683861655598,0.4958918455343268,0.30121283865400605,0.483596181947977
Faith Baptist Bible College and Theological Seminary,IA,0,0.6273033171503423,0.43642794953629194,0.3869690889957217,0.48356678522745195
Polytechnic University of Puerto Rico-Miami,FL,0,0.6734008051930797,0.389575,0.38752450614699063,0.48350010378002334
MAK Beauty Institute,GA,0,0.653683861655598,0.4289359079112697,0.367837401614961,0.4834857237272763
LaGrange College,GA,0,0.5084834411775374,0.5988461831767263,0.34271354952711713,0.483347724627127
University of Dayton,OH,0,0.40403140881504707,0.527109679800886,0.5182471953495771,0.4831294279885034
Maryville College,TN,0,0.47410943468050826,0.6076019070863258,0.3676260490062669,0.4831124635910336
Universal Technology College of Puerto Rico,PR,0,0.653683861655598,0.389575,0.40589047494093766,0.4830497788655119
University of Saint Katherine,CA,0,0.5250668502176623,0.6237352700593766,0.3002121650366662,0.483004761771235
CAAN Academy of Nursing,IL,0,0.653683861655598,0.42742476683630926,0.367837401614961,0.4829820100356228
Total Image Beauty Academy,NJ,0,0.653683861655598,0.48806477648052193,0.306913246274419,0.482887294803513
Alfred University,NY,0,0.4658365340167405,0.5687122983155015,0.4140716721754816,0.4828735015025745
Seminar L'moros Bais Yaakov,NY,0,0.6857428081186998,0.4395,0.3227054452071233,0.4826494177752744
Futura Career Institute,FL,0,0.653683861655598,0.4263811958824664,0.367837401614961,0.4826341530510085
Latin American Bible Institute,CA,0,0.73913702952516,0.3409,0.367837401614961,0.48262481038004035
Wiley University,TX,0,0.7011688521925435,0.5666775420113516,0.17989287055074557,0.4825797549182136
CET-Oxnard,CA,0,0.653683861655598,0.4472204856819275,0.3468160996173096,0.48257348231827835
CET-Santa Maria,CA,0,0.653683861655598,0.4469153475464983,0.3468160996173096,0.48247176960646865
Southern Missouri Technical Institute,MO,1,0.653683861655598,0.45084048263104615,0.3425477865511908,0.482357376945945
Advanced Welding Institute,VT,0,0.653683861655598,0.4253057516557166,0.367837401614961,0.4822756716420919
Florida International Training Institute,FL,0,0.653683861655598,0.4251,0.367837401614961,0.482207087756853
Bais Binyomin Academy,NY,0,0.6627670985172677,0.45277710119388875,0.33078986312502956,0.4821113542787286
MCI,TX,0,0.653683861655598,0.4246609833420394,0.367837401614961,0.48206074887086614
Cannella School of Hair Design-Chicago,IL,0,0.653683861655598,0.4872290438864383,0.30526857518472184,0.48206049357558606
Cornish College of the Arts,WA,0,0.4623089841207987,0.6603803037542773,0.32342329279327603,0.48203752688945073
Vanguard-Sentinel Adult Career and Technology Center,OH,1,0.653683861655598,0.44299370267770793,0.3493921915792332,0.48202325197084644
Vincennes Beauty College,IN,0,0.653683861655598,0.48145532736949703,0.31067249447944106,0.4819372278348453
Ray J's College of Hair,LA,0,0.653683861655598,0.4239562697841594,0.367837401614961,0.48182584435157283
Mission Beauty Institute,TX,0,0.653683861655598,0.4239562697841594,0.367837401614961,0.48182584435157283
Hampshire College,MA,0,0.3487965652395147,0.7110835783764158,0.38530152285502717,0.4817272221569859
Franklin College,IN,0,0.48671072413685146,0.5647818107672261,0.3935757524051638,0.48168942910308044
Salem College of Hairstyling,MO,0,0.653683861655598,0.4857025250566102,0.3056685547184407,0.48168498047688296
Wheaton College (Massachusetts),MA,0,0.31107833103588844,0.648761597229879,0.48515136636468464,0.4816637648768174
Lewis & Clark College,OR,0,0.3105069153466977,0.6810864822968892,0.45319039735433975,0.48159459833264223
Goddard College,VT,0,0.6034492265530347,0.41956555690696284,0.42176099154458,0.4815919250015259
EDP University of Puerto Rico-Humacao,PR,0,0.7016251312726578,0.4244,0.31844832037970994,0.4814911505507893
Fred W Eberle Technical Center,WV,1,0.653683861655598,0.4147042667630857,0.37584398493852916,0.4814107044524043
Yeshivath Zichron Moshe,NY,0,0.6972928520491752,0.3214458306875177,0.4250646804050213,0.4812677877139047
DePauw University,IN,0,0.342907118189451,0.5947041273481813,0.5058128755166558,0.48114137368476273
Moore College of Art and Design,PA,0,0.3804095645528016,0.6783807923151606,0.3845751098230016,0.48112182223032124
Bryant & Stratton College-Parma,OH,0,0.6575901911271276,0.7294980187387861,0.056275614521507165,0.4811212747958069
Florida Institute of Technology-Online,FL,0,0.6608379525676311,0.6107149228862029,0.17140907974260255,0.4809873183988122
Shasta Bible College and Graduate School,CA,0,0.6717530531197492,0.7248699202980304,0.04599082609154724,0.4808712665031089
Institute of Medical Ultrasound,GA,0,0.48315473989445,0.5915624514329763,0.367837401614961,0.48085153098079575
St. Louis Med Tech,MO,0,0.6849750813461424,0.389575,0.367837401614961,0.48079582765370116
Baylor University,TX,0,0.3588133257508609,0.5850380095611043,0.4981941944053886,0.48068184323911795
Denham Springs Beauty School,LA,0,0.653683861655598,0.48256511220998444,0.3057328870909969,0.48066062031885987
Dewey University-Carolina,PR,0,0.7957879339752938,0.389575,0.25648731303934,0.4806167490048779
Ralph R Willis Career and Technical Center,WV,1,0.653683861655598,0.389575,0.3985029653766868,0.48058727567742826
Ripon College,WI,0,0.4019801665383648,0.6295959110373159,0.40954136481085723,0.4803724807955127
Caribbean University-Carolina,PR,0,0.8023703932701421,0.389575,0.24912300767212803,0.4803561336474234
Careers Unlimited,UT,0,0.653683861655598,0.4465786931944673,0.3407828418954103,0.48034846558182515
Howard University,DC,0,0.4987419716393035,0.4531299978236945,0.4884870211103197,0.4801196635244393
Centenary College of Louisiana,LA,0,0.45269795503045984,0.5922753273640622,0.3953283026440231,0.4801005283461817
Taylor Institute of Cosmetology II,IN,0,0.653683861655598,0.4912206250949727,0.29437123068564,0.47975857247873693
Hair Academy II,MD,0,0.653683861655598,0.40969389516081317,0.37589712907237993,0.4797582952962636
Mechon L'hoyroa,NY,0,0.6817014017302542,0.389575,0.367837401614961,0.4797046011150717
CBT Technology Institute-Cutler Bay,FL,0,0.6755560230386936,0.4262875971207676,0.33716064961452963,0.47966808992466364
Bluffton University,OH,0,0.49097988463608255,0.5850503173963588,0.3628685944672431,0.4796329321665615
University of Michigan-Ann Arbor,MI,1,0.3734051154124932,0.49019343235944346,0.5751703851761293,0.47958964431602197
Westcliff University,CA,0,0.5992731978421841,0.47828259391456474,0.36086691880136673,0.4794742368527052
Dewey University-Juana Diaz,PR,0,0.7913234780805687,0.389575,0.257450086908621,0.4794495216630632
Wood County Technical Center-Practical Nursing,WV,1,0.653683861655598,0.41665,0.3679646678302351,0.47943284316194434
Alaska Bible College,AK,0,0.6971056881203979,0.5340054838413146,0.206823099716413,0.47931142389270853
Buena Vista University,IA,0,0.47029490692206355,0.5710782929456171,0.39639629247313146,0.4792564974469374
New Professions Technical Institute,FL,0,0.653683861655598,0.4567964895398292,0.32716955245058704,0.47921663454867147
Strayer University-Delaware,DE,0,0.6739900675239395,0.6859756627750131,0.07732069152640755,0.47909547394178675
Louisiana Culinary Institute,LA,0,0.6219228336258849,0.44750931860559073,0.36743882061108024,0.4789569909475186
Missouri Baptist University,MO,0,0.5136413052834592,0.5711219131765329,0.352020694438075,0.47892797096602235
Networks Barber College,IL,0,0.653683861655598,0.41498549386416317,0.367837401614961,0.47883558571157403
North Carolina A & T State University,NC,1,0.6451896670648822,0.3955702005559452,0.39568290838531905,0.47881425866871546
Center for Massage,NC,0,0.653683861655598,0.4742877702661006,0.3083789055448294,0.47878351248884266
Academy of Esthetics and Cosmetology,CA,0,0.653683861655598,0.42949736637681657,0.3526983161166857,0.4786265147163667
Provo College-Idaho Falls Campus,ID,0,0.6122093641125266,0.6511194405983635,0.17234779277917267,0.4785588658300209
Putnam Career and Technical Center,WV,1,0.653683861655598,0.42563718977409787,0.3558142405961459,0.4783784306752806
Clemson University,SC,1,0.4783754342017307,0.4339269273976745,0.522704296758587,0.4783355527859974
Modern Hairstyling Institute-Carolina,PR,0,0.653683861655598,0.47725,0.30396514537554004,0.47829966901037935
Oakwood University,AL,0,0.58635217504561,0.5182742781088747,0.3300304255896271,0.4782189595813706
Juniata College,PA,0,0.35601261522078204,0.6571953312634582,0.4210339022436186,0.4780806162426196
Jay's Technical Institute,TX,0,0.653683861655598,0.4822755426430484,0.2979374817729935,0.47796562869054665
Evans Hairstyling College-St George,UT,0,0.653683861655598,0.47796142290559873,0.3018673506182733,0.4778375450598233
Union University,TN,0,0.4654813760824298,0.5170756474016955,0.4506618690966052,0.4777396308602435
Dewey University-Hato Rey,PR,0,0.7890512870239946,0.389575,0.2542536776626082,0.4776266548955343
Cedarville University,OH,0,0.5042041783488749,0.4806219866989708,0.4477940249475272,0.47754006333179094
Scioto County Career Technical Center,OH,1,0.653683861655598,0.41083716560449357,0.3680681590382603,0.4775297287661173
Inter American University of Puerto Rico-Barranquitas,PR,0,0.7672882579584327,0.33583071300065376,0.32846682527966786,0.4771952654129181
Rio Grande Valley College,TX,0,0.653683861655598,0.4094684439916578,0.367837401614961,0.4769965690874056
LeTourneau University,TX,0,0.5020781422192145,0.4935923423134235,0.43506870340844905,0.47691306264702904
Dymond Designs Beauty School,MI,0,0.653683861655598,0.4092166442830788,0.367837401614961,0.4769126358512126
Clarksburg Beauty Academy and School of Massage Therapy,WV,0,0.653683861655598,0.476852669063369,0.3001611442156963,0.47689922497822107
Cannella School of Hair Design-Chicago,IL,0,0.653683861655598,0.44102763154910635,0.33587679922308245,0.4768627641425956
Georgetown College,KY,0,0.450833391369855,0.6073392242803524,0.3715542243697861,0.4765756133399978
Sterling College,KS,0,0.525919435583344,0.5832963581793658,0.32039854032583776,0.4765381113628491
Yeshiva of Machzikai Hadas,NY,0,0.6547358726277257,0.33075,0.44412760301678433,0.4765378252148367
CET-Watsonville,CA,0,0.653683861655598,0.42879025114655445,0.3468160996173096,0.4764300708064873
Kansas City Art Institute,MO,0,0.4402843939385934,0.6298161735442502,0.359134287891897,0.4764116184582469
Saint Vincent College,PA,0,0.4582200314122604,0.5103691263669012,0.4606439226375907,0.4764110268055841
Lehigh University,PA,0,0.3085001953350282,0.5031675340378305,0.6175407855344476,0.4764028383024354
Greene County Career and Technology Center,PA,1,0.653683861655598,0.425,0.35029843891437246,0.47632743352332346
Heidelberg University,OH,0,0.5143568028373501,0.5152078754724356,0.3992031687333083,0.4762559490143647
Bais Medrash Elyon,NY,0,0.6933411514756346,0.4,0.33521862292372195,0.4761865914664522
Mount St. Joseph University,OH,0,0.5129541007961217,0.5136104253582123,0.4019764890675442,0.4761803384072927
Commonwealth of Puerto Rico Department of Education-PRAMI,PR,1,0.7107425773449784,0.389575,0.3280953792034608,0.4761376521828131
Remington College-Shreveport Campus,LA,0,0.5858922909706438,0.5002178857453232,0.3422373129271153,0.47611582988102735
Ave Maria University,FL,0,0.5461625196794158,0.4895805756649977,0.39252353093937764,0.47608887542793027
New York Seminary,NY,0,0.7111566289770693,0.34885,0.367837401614961,0.47594801019734345
Andrew College,GA,0,0.6060858663237114,0.6045070472101631,0.21721392642188456,0.47593561331858636
Aviation Institute of Maintenance-Phoenix,AZ,0,0.6640344440698438,0.389575,0.37415176383433396,0.4759204026347259
Boone Career and Technical Center,WV,1,0.653683861655598,0.40619358280163687,0.367837401614961,0.4759049486907319
Elyon College,NY,0,0.6702090129994094,0.389575,0.367837401614961,0.4758738048714568
Omega Institute of Cosmetology,LA,0,0.653683861655598,0.4774966872608197,0.2962928106832964,0.4758244531999047
California Institute of Technology,CA,0,0.28532935619752237,0.44067817048895513,0.7013093541307012,0.4757722936057262
Eckerd College,FL,0,0.38539642479625436,0.6335275203491968,0.40800404550656044,0.47564266355067053
The University of Tampa,FL,0,0.5039715002493942,0.482888012466732,0.4398612506686812,0.4755735877949358
Latin Beauty Academy,FL,0,0.653683861655598,0.4050335614932481,0.367837401614961,0.475518274921269
University of Puerto Rico-Medical Sciences,PR,1,0.653683861655598,0.389575,0.3830855724406141,0.47544814469873736
Warren Wilson College,NC,0,0.4662470056199305,0.6227229320561072,0.33737288184319003,0.47544760650640927
National Career Institute,NJ,0,0.653683861655598,0.4441118710523493,0.3284366204839762,0.47541078439730783
University of Virginia-Main Campus,VA,1,0.364536330030961,0.4773126104264292,0.5830076033924757,0.4749521812832886
Otsego Area BOCES-Practical Nursing Program,NY,1,0.653683861655598,0.389575,0.38111364536878334,0.4747908356747938
University of Rochester,NY,0,0.2845029717023617,0.5971353564545914,0.542608030418732,0.47474878619189503
Pacific College of Health and Science,NY,0,0.5928800099735181,0.6965388915133772,0.13476649896765736,0.4747284668181842
Johnson University Florida,FL,0,0.6318447330109778,0.5267925764149685,0.2654315183342548,0.47468960925340037
MyrAngel Beauty Institute,PR,0,0.653683861655598,0.4688254077059124,0.3014254151894091,0.47464489485030653
CET-Soledad,CA,0,0.653683861655598,0.42338079642577114,0.3468160996173096,0.4746269192328929
Evans Hairstyling College-Rexburg,ID,0,0.653683861655598,0.4680259865624943,0.3020575506762655,0.47458913296478594
Caribbean University-Ponce,PR,0,0.8122872963084128,0.389575,0.2216261859654638,0.4744961607579588
Trinity Bible College and Graduate School,ND,0,0.6317924888066626,0.4479999628436796,0.3436253111974607,0.47447258761593436
Celebrity Stylist Beauty School,LA,0,0.653683861655598,0.45308055235447986,0.3160931961322184,0.4742858700474321
Centre College,KY,0,0.39642586150230946,0.5389766772730056,0.48742906219209325,0.4742772003224694
University of Vermont,VT,1,0.4573389117519845,0.4855478038531141,0.47943146434648654,0.47410605998386174
Midwest College of Oriental Medicine-Skokie,IL,0,0.653683861655598,0.389575,0.37800331500867573,0.47375405888809125
Wilberforce University,OH,0,0.6761547291311226,0.4047023152564455,0.3403005007200738,0.4737191817025474
Thiel College,PA,0,0.48629373830007383,0.5548328171470448,0.3795488153918859,0.47355845694633486
University of La Verne,CA,0,0.41521163967752334,0.5630690667593667,0.442280318358539,0.47352034159847634
Yeshiva College of the Nations Capital,MD,0,0.6828777362979075,0.389575,0.34804277086254437,0.4734985023868173
Averett University,VA,0,0.4797850501085269,0.605622952766692,0.33506402909286626,0.47349067732269506
Muhlenberg College,PA,0,0.3274626950278355,0.5915193948148125,0.501417430273747,0.47346650670546503
Ashland County-West Holmes Career Center,OH,1,0.653683861655598,0.42322825155096777,0.3434736133040645,0.4734619088368768
Modern Hairstyling Institute-Bayamon,PR,0,0.653683861655598,0.4643,0.3023959948971045,0.47345995218423415
Alabama A & M University,AL,1,0.6392312678653509,0.45634187748901067,0.32478938363683424,0.4734541763303986
Fort Valley State University,GA,1,0.6612816856357623,0.4115362804940174,0.34717345289531915,0.4733304730083663
Claremont McKenna College,CA,0,0.2867171719499473,0.5042590631248004,0.6288787788274589,0.47328500463406886
Southern University Law Center,LA,1,0.653683861655598,0.44804819565404874,0.31798159933509224,0.47323788554824636
Beth Medrash Meor Yitzchok,NY,0,0.6905082282463779,0.2927791337034153,0.43607881346959554,0.47312205847312966
GA Beauty & Barber School,TX,0,0.653683861655598,0.39773397436585073,0.367837401614961,0.4730850792121366
CET-Coachella,CA,0,0.653683861655598,0.4187285348133738,0.3468160996173096,0.4730761653620938
Warner University,FL,0,0.552409086287613,0.5986033931156831,0.2681172718377103,0.4730432504136688
Liceo de Arte y Tecnologia,PR,0,0.7000029594456232,0.389575,0.32932608546105735,0.4729680149688935
Syracuse University,NY,0,0.29615362042642124,0.5846703826738883,0.5378658256694439,0.4728966095899178
Princeton University,NJ,0,0.30820328821992793,0.46243342775240304,0.6478692681081861,0.4728353280268391
Case Western Reserve University,OH,0,0.2866995369280203,0.5661343859887588,0.5656307536949822,0.4728215588705871
Advanced Barber College and Hair Design,TX,0,0.653683861655598,0.4583006848265818,0.3063510372794715,0.4727785279205505
Med College,FL,0,0.478298598471296,0.5721439752207055,0.367837401614961,0.47275999176898753
The College of Health Care Professions-McAllen Campus,TX,0,0.653683861655598,0.41751705279856977,0.3470510526301234,0.47275065569476366
Yeshiva Shaar Ephraim,NY,0,0.6844636655710361,0.389575,0.3437680548829369,0.47260224015132435
Minneapolis College of Art and Design,MN,0,0.4499141168159728,0.571628210057817,0.3948328928005418,0.47212507322477726
St. John's College,NM,0,0.4730264463866448,0.5499592450465222,0.3929711008840968,0.4719855974390879
Emerson College,MA,0,0.33434245798744594,0.602134018683655,0.4791290333677526,0.47186850334628455
Whitman College,WA,0,0.3188818861760693,0.6009345142003077,0.4957850993132744,0.4718671665632172
Baltimore Studio of Hair Design,MD,0,0.653683861655598,0.4511624143770786,0.31071724743426277,0.4718545078223131
Beth Medrash of Asbury Park,NJ,0,0.7119198024406116,0.32377215255746106,0.37985281950358735,0.4718482581672199
Fayette Institute of Technology,WV,1,0.653683861655598,0.389575,0.3716931483788173,0.47165067001147176
University of California-Merced,CA,1,0.4315171663721801,0.5176086314293749,0.46520963542383914,0.4714451444084647
St Olaf College,MN,0,0.3540788829522118,0.5629753022325593,0.4971868418481298,0.47141367567763365
Tougaloo College,MS,0,0.6929434942370897,0.3851084137343837,0.3360804526524642,0.4713774535413126
Clearfield County Career and Technology Center,PA,1,0.653683861655598,0.389575,0.37079529222270713,0.4713513846261017
Berea College,KY,0,0.4249888988248679,0.5650755041518328,0.42392326099863453,0.47132922132511174
Southwest School of Business and Technical Careers-San Antonio,TX,0,0.653683861655598,0.437536513131143,0.3223837833443424,0.4712013860436945
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,CA,0,0.6488051349766712,0.31843283040353354,0.44593135324297317,0.4710564395410593
College of the Atlantic,ME,0,0.43554513484992274,0.5794892005490111,0.3980588856683597,0.4710310736890979
Nuvani Institute,TX,0,0.653683861655598,0.4501708306875177,0.3090501998671547,0.47096829740342344
Berklee College of Music,MA,0,0.37627577441119936,0.6482594668590078,0.3883312394777564,0.4709554935826545
Remington College-Memphis Campus,TN,0,0.6206670636179943,0.44986971567494616,0.3422373129271153,0.47092469740668524
University of Dallas,TX,0,0.39065854511096365,0.5830588763666927,0.43879844844838517,0.47083862330868054
University of Puerto Rico-Carolina,PR,1,0.7133760385796566,0.3561829530962593,0.34260271797692693,0.4707205698842809
Fisk University,TN,0,0.5809404217872047,0.4584626906692463,0.37275529815518527,0.47071947020387866
New England Institute of Technology,RI,0,0.5007931830986012,0.7182690829870979,0.19304761157597455,0.4707032925538912
URBE University,FL,0,0.6134997430659154,0.389575,0.40854348080815994,0.470539407958025
Lebanon Valley College,PA,0,0.3951827184670572,0.5582506523153015,0.45808953679251385,0.47050763585829086
Ukiah Adult School,CA,1,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
More Tech Institute,FL,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Elite Welding Academy South Point,OH,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Jackson Theological Seminary,AR,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Ecumenical Theological Seminary,MI,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Barber Tech Academy,SC,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
American Beauty Schools,FL,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
The Salon Professional Academy-Nashville,TN,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
InterAmerican Technical Institute,FL,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Barber Tech Academy-Columbia,SC,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Albany Beauty Academy,GA,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
GoodFellas Barber College,AR,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Maine Media College,ME,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Apex Academy Hair Skin Nails School of Cosmetology,OH,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Neo-Esthetique European Institute,PR,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Laredo CHI Academy Beauty School,TX,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Blalock's Professional Beauty College,LA,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Randolph Technical Center,WV,1,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
South Eastern Beauty Academy,KY,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Global Medical & Technical Training Institute,FL,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Taft University System,CO,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Midfield Institute of Cosmetology,AL,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Butte Academy of Beauty Culture,MT,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Texas Health and Science University,TX,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
American Technical Institute,PR,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Appalachian Beauty School,KY,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
B M Spurr School of Practical Nursing,WV,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
World Class Academy of Beauty Careers,FL,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Lee Professional Institute,FL,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Aesthetics Institute,MO,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Susquehanna County Career and Technology Center,PA,1,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Orleans Niagara BOCES-Practical Nursing Program,NY,1,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Beaver Beauty Academy,GA,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Dental Assistant Pro-Lebanon,OH,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Fosters Cosmetology College,MS,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Phipps Academy of Barbering,IL,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Health-Tech Institute of Memphis,TN,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Pentecostal Theological Seminary,TN,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Avera McKennan Hospital School of Radiologic Technology,SD,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Allure Beauty College,KY,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
New England College of Optometry,MA,0,0.653683861655598,0.389575,0.367837401614961,0.47036542109018636
Kentucky Christian University,KY,0,0.5737244904848329,0.5789796256451479,0.25808398197169535,0.47026269936722537
Millennia Atlantic University,FL,0,0.6774165188552359,0.6548910904433682,0.07846608746387525,0.4702578989208264
University of Puerto Rico at Ponce,PR,1,0.7676266162595788,0.2807,0.3621963223197391,0.4701743128597726
Miles College,AL,0,0.6864517428690791,0.4532825699410631,0.2706770824348117,0.4701371317483179
Gem City College,IL,0,0.653683861655598,0.44773166130203723,0.3083089790529205,0.4699081673368519
Williams Baptist University,AR,0,0.6166570491262096,0.5289528313341876,0.2640299100060265,0.4698799301554746
Rice University,TX,0,0.3340958578273249,0.4830779648914136,0.591917471682981,0.46969709813390653
CET-El Centro,CA,0,0.653683861655598,0.408578525303617,0.3468160996173096,0.4696928288588415
American Advanced Technicians Institute,FL,0,0.653683861655598,0.389575,0.3650193639910326,0.4694260752155435
Quincy University,IL,0,0.5120990691364613,0.5435091955137368,0.35265171722055505,0.4694199939569177
King University,TN,0,0.5071919505308498,0.537876019525617,0.36305842773862634,0.4693754659316977
Talmudical Academy-New Jersey,NJ,0,0.6837001962000617,0.2607901676913569,0.46313509827723376,0.4692084873895508
Lindsey Institute of Cosmetology,KY,0,0.653683861655598,0.45849126401381807,0.29539495452718617,0.4691900267322007
Millikin University,IL,0,0.45527042819189467,0.5594501792555387,0.39262065050395567,0.46911375265046296
Allegheny College,PA,0,0.3568330062758033,0.5863835113604382,0.4637471083933872,0.46898787534320957
MDT College of Health Sciences,IL,0,0.6038205560523391,0.425248862161833,0.37747187367016816,0.46884709729478
Cornell University,NY,0,0.27656180371216726,0.49703994021220604,0.6329096144612862,0.4688371194618865
DeVry University-Texas,TX,0,0.6610117465578403,0.361296735011113,0.3831806724696102,0.46849638467952115
Traxlers School of Hair,MS,0,0.653683861655598,0.45094025048375513,0.30000171181414403,0.4682086079844991
University of Puerto Rico-Arecibo,PR,1,0.7393034487694983,0.3113,0.35379862865042266,0.46813402580664026
University of Pennsylvania,PA,0,0.2682260384075987,0.4814663221965253,0.6544847745032156,0.46805904503577983
Harvard University,MA,0,0.30291543794970044,0.4714947940546054,0.6296872140938752,0.468032482032727
University of Phoenix-Nevada,NV,0,0.653683861655598,0.389575,0.36014688603482087,0.4678019158968063
Hobart William Smith Colleges,NY,0,0.2946439449325371,0.6072786650816324,0.5013771499437263,0.46776658665263193
Trinity University,TX,0,0.3856133236215553,0.49493739069837384,0.5213663370889452,0.4673056838029581
National Latino Education Institute,IL,0,0.653683861655598,0.389575,0.3583791443193641,0.4672126686583207
Kirksville Area Technical Center,MO,1,0.653683861655598,0.37985095649310974,0.36788075603994447,0.46713852472955075
Pacific Oaks College,CA,0,0.6032785878207532,0.3963782123573899,0.40135596624656966,0.46700425547490426
Pineville Beauty School,LA,0,0.653683861655598,0.4366651612685634,0.30884601451078075,0.4663983458116474
Clark University,MA,0,0.37615386670398226,0.5448212887787781,0.47821415804665723,0.46639643784313917
Occidental College,CA,0,0.29399331813783813,0.5915572642477595,0.5133974691112752,0.46631601716562426
Strayer University-North Carolina,NC,0,0.6739900675239395,0.6474381177868325,0.07732069152640755,0.4662496256123932
CET-Salinas,CA,0,0.653683861655598,0.398143262488035,0.3468160996173096,0.46621440792031416
Moravian University,PA,0,0.3881899919611225,0.5593856058750117,0.45064646262037633,0.4660740201521702
Texas A & M International University,TX,1,0.6849065433551711,0.3286414729701337,0.3841141754175018,0.46588739724760214
Miller-Motte College-Chattanooga,TN,0,0.653683861655598,0.6916624750874321,0.052175125035969716,0.4658404872596666
Applied Technology Services,MO,1,0.653683861655598,0.3306054001351041,0.4126085373245487,0.46563259970508364
UCAS University of Cosmetology Arts & Sciences-McAllen,TX,0,0.653683861655598,0.4321958597813344,0.3101578354989916,0.4653458523119747
Millsaps College,MS,0,0.42857119417624434,0.5684551700856505,0.3987755400934169,0.4652673014517706
Cleveland Institute of Art,OH,0,0.40740830455214283,0.5711352149665839,0.4166617901685745,0.4650684365624338
Brandeis University,MA,0,0.2838344222194329,0.5822389649830949,0.5288005686117807,0.4649579852714362
South Carolina State University,SC,1,0.5943590447678868,0.5016842202740629,0.2984539315997025,0.4648323988805507
San Francisco Conservatory of Music,CA,0,0.3340480203278341,0.6964820696758398,0.3627154446303862,0.4644151782113534
Roane-Jackson Technical Center,WV,1,0.653683861655598,0.389575,0.3496019710549599,0.46428694423685263
Spring Arbor University,MI,0,0.530461622195305,0.4691453373488489,0.3932035604111893,0.4642701733184477
Spelman College,GA,0,0.5179123035696719,0.3803818155113621,0.49406368808069434,0.4641192690539094
Century College,PR,0,0.6934320870205203,0.389575,0.3089886645542749,0.46399858385826515
Clinton College,SC,0,0.6928028713565664,0.509120294096958,0.1896220675625927,0.46384841100537244
Urban Academy of Beauty,NM,0,0.653683861655598,0.389575,0.3476188557444237,0.46362590580000723
University of Arkansas at Pine Bluff,AR,1,0.6615051320762642,0.4158634516412266,0.3131661485699729,0.4635115774291545
Pacific Northwest College of Art,OR,0,0.3968734690599226,0.6885178782656999,0.305061735092903,0.46348436080617517
